image_name,target
ISIC_0281291,0
ISIC_8412514,0
ISIC_6675773,0
ISIC_3788187,0
ISIC_2656780,0
ISIC_1640614,0
ISIC_6904082,1
ISIC_2973595,0
ISIC_8721182,0
ISIC_3250584,0
ISIC_2445910,0
ISIC_3480565,0
ISIC_3780571,0
ISIC_8483008,0
ISIC_1476281,0
ISIC_9161898,0
ISIC_6138121,0
ISIC_4499380,0
ISIC_5149397,0
ISIC_7651838,0
ISIC_3120592,0
ISIC_3058800,0
ISIC_3028705,0
ISIC_1332766,0
ISIC_0678758,0
ISIC_8208413,0
ISIC_9135390,0
ISIC_4513704,0
ISIC_6967287,0
ISIC_9824799,0
ISIC_1750064,0
ISIC_1659460,0
ISIC_2433960,0
ISIC_5883505,0
ISIC_5178216,0
ISIC_1716193,0
ISIC_2141054,0
ISIC_2679138,0
ISIC_2739018,0
ISIC_5743527,0
ISIC_4350924,0
ISIC_0909402,0
ISIC_2907942,0
ISIC_4606283,0
ISIC_9750885,0
ISIC_0886700,0
ISIC_0519386,0
ISIC_2910834,0
ISIC_9960584,0
ISIC_5892142,0
ISIC_0443266,0
ISIC_9770765,0
ISIC_2526170,0
ISIC_7416783,0
ISIC_2120371,0
ISIC_3063923,0
ISIC_7633247,0
ISIC_4629476,0
ISIC_5738103,0
ISIC_9355250,0
ISIC_9513953,0
ISIC_0605205,0
ISIC_8973325,0
ISIC_1052148,0
ISIC_9157809,0
ISIC_5021038,0
ISIC_9013554,0
ISIC_2857027,0
ISIC_3172597,0
ISIC_2365588,0
ISIC_3161358,0
ISIC_7634281,0
ISIC_8731844,0
ISIC_3846727,0
ISIC_1116949,0
ISIC_4192125,0
ISIC_2871230,1
ISIC_3319229,1
ISIC_7420182,0
ISIC_4284380,0
ISIC_3524429,0
ISIC_4657078,0
ISIC_0222299,0
ISIC_8227913,0
ISIC_8243312,0
ISIC_6180030,0
ISIC_9695501,0
ISIC_3220970,0
ISIC_8255176,0
ISIC_8134515,0
ISIC_7437712,0
ISIC_6944535,0
ISIC_1573974,0
ISIC_3990124,0
ISIC_7266571,0
ISIC_8705845,0
ISIC_0906613,0
ISIC_3947143,0
ISIC_0458240,0
ISIC_7205039,0
ISIC_6488089,0
ISIC_4444623,0
ISIC_0439452,0
ISIC_3582787,0
ISIC_1399694,0
ISIC_3209456,0
ISIC_5903677,0
ISIC_7014092,0
ISIC_0231465,0
ISIC_0612624,0
ISIC_9637285,0
ISIC_8338980,0
ISIC_5061168,0
ISIC_8142852,0
ISIC_5938708,0
ISIC_2685263,0
ISIC_7699392,0
ISIC_0893399,0
ISIC_8622204,0
ISIC_0472513,0
ISIC_6481497,0
ISIC_5963491,0
ISIC_8709698,0
ISIC_5312584,0
ISIC_7142856,0
ISIC_4856908,0
ISIC_4223155,1
ISIC_9693759,0
ISIC_9643768,0
ISIC_4110997,0
ISIC_8153123,0
ISIC_3878178,0
ISIC_1312827,0
ISIC_5498651,0
ISIC_1844585,0
ISIC_3181358,0
ISIC_5642121,0
ISIC_0526705,0
ISIC_8779202,0
ISIC_6866317,0
ISIC_4028402,0
ISIC_3012699,0
ISIC_9443820,0
ISIC_4634479,0
ISIC_4653073,0
ISIC_8931012,0
ISIC_6338053,0
ISIC_3125078,0
ISIC_9757438,0
ISIC_7182677,0
ISIC_5009085,0
ISIC_3882551,0
ISIC_4690019,0
ISIC_2696344,0
ISIC_2403491,0
ISIC_9516221,0
ISIC_5348663,0
ISIC_3303961,0
ISIC_2898174,0
ISIC_8967971,0
ISIC_5811561,0
ISIC_0843662,0
ISIC_2182839,0
ISIC_3183210,0
ISIC_2604029,0
ISIC_5076700,0
ISIC_6321076,0
ISIC_9193122,0
ISIC_2295004,0
ISIC_9478317,0
ISIC_0994556,0
ISIC_6375439,0
ISIC_4648901,0
ISIC_8028631,0
ISIC_5583159,0
ISIC_6513575,0
ISIC_2922104,0
ISIC_2829107,0
ISIC_4368411,0
ISIC_4011902,0
ISIC_6205288,0
ISIC_3153808,0
ISIC_2259861,0
ISIC_8707477,0
ISIC_7149353,0
ISIC_3493618,0
ISIC_8430465,0
ISIC_0363695,0
ISIC_6713432,1
ISIC_8386532,0
ISIC_6816608,0
ISIC_1838888,0
ISIC_8703169,0
ISIC_6335980,0
ISIC_5720694,0
ISIC_8005856,0
ISIC_7671454,0
ISIC_7498410,0
ISIC_2355452,0
ISIC_0769469,0
ISIC_4034806,0
ISIC_7393225,0
ISIC_7478024,0
ISIC_4237064,0
ISIC_3787994,0
ISIC_0887530,0
ISIC_0745721,0
ISIC_9818299,0
ISIC_3776131,0
ISIC_9594967,0
ISIC_0977596,0
ISIC_8337368,0
ISIC_2772217,0
ISIC_1070631,0
ISIC_8178816,0
ISIC_0285157,0
ISIC_7945791,0
ISIC_7302626,0
ISIC_0886519,0
ISIC_1281285,0
ISIC_1453101,0
ISIC_1393849,0
ISIC_9205063,0
ISIC_5336548,0
ISIC_3069511,0
ISIC_7720522,0
ISIC_8992925,0
ISIC_2154237,0
ISIC_0980513,0
ISIC_4971534,0
ISIC_5113187,0
ISIC_5540003,0
ISIC_0186437,0
ISIC_2216568,0
ISIC_5233226,0
ISIC_6548474,0
ISIC_9861747,0
ISIC_9268141,0
ISIC_4115255,0
ISIC_6788130,0
ISIC_8397275,0
ISIC_3561951,0
ISIC_0753656,0
ISIC_9400162,0
ISIC_2691267,0
ISIC_2967140,0
ISIC_0554499,0
ISIC_9271416,0
ISIC_0419875,0
ISIC_9308624,0
ISIC_3368733,0
ISIC_2681259,0
ISIC_5722526,0
ISIC_1618305,0
ISIC_4715386,0
ISIC_5600776,0
ISIC_9000030,0
ISIC_9986563,0
ISIC_5919355,0
ISIC_8966170,0
ISIC_3866946,0
ISIC_2159294,0
ISIC_5176708,0
ISIC_3360764,0
ISIC_7544460,0
ISIC_2878344,0
ISIC_4433552,0
ISIC_4389370,0
ISIC_7883540,0
ISIC_7973598,1
ISIC_7146294,0
ISIC_0956407,0
ISIC_8503849,0
ISIC_1627427,0
ISIC_5636983,0
ISIC_5844751,0
ISIC_6784148,0
ISIC_0483872,0
ISIC_0953500,0
ISIC_9821756,0
ISIC_0277340,0
ISIC_0158127,0
ISIC_7741524,0
ISIC_2310105,0
ISIC_6977581,0
ISIC_5744565,0
ISIC_1074939,0
ISIC_0926571,0
ISIC_5259582,0
ISIC_5164319,0
ISIC_1537141,0
ISIC_3608670,0
ISIC_2147342,0
ISIC_7334875,0
ISIC_4354797,0
ISIC_6255113,1
ISIC_9411603,0
ISIC_4691440,0
ISIC_6288696,0
ISIC_4362614,0
ISIC_9618840,0
ISIC_5016141,0
ISIC_2642742,0
ISIC_0896635,0
ISIC_3602706,0
ISIC_8585374,0
ISIC_4624973,0
ISIC_3224643,0
ISIC_6442768,0
ISIC_8762217,0
ISIC_6385220,0
ISIC_9024529,0
ISIC_5551801,0
ISIC_4549059,0
ISIC_3256966,0
ISIC_7140812,0
ISIC_8818102,0
ISIC_3819015,0
ISIC_9087581,0
ISIC_2246315,0
ISIC_2743947,0
ISIC_9214601,0
ISIC_8431681,0
ISIC_3098299,0
ISIC_1292165,0
ISIC_2289462,0
ISIC_7047391,0
ISIC_3274493,0
ISIC_1590814,0
ISIC_1642421,0
ISIC_0098198,0
ISIC_9756858,0
ISIC_8388593,0
ISIC_3964848,0
ISIC_2470795,0
ISIC_0937257,0
ISIC_2282946,0
ISIC_4335080,0
ISIC_2061063,0
ISIC_5664256,0
ISIC_2984214,0
ISIC_5626108,0
ISIC_8757263,0
ISIC_8541038,0
ISIC_7702225,0
ISIC_1725997,0
ISIC_7690134,0
ISIC_7201189,0
ISIC_6096598,0
ISIC_1153335,0
ISIC_9662236,0
ISIC_7788814,0
ISIC_9360610,0
ISIC_1258763,0
ISIC_1953352,0
ISIC_5061661,0
ISIC_0871853,0
ISIC_9530893,0
ISIC_8841886,0
ISIC_2575480,0
ISIC_6232830,0
ISIC_2277599,0
ISIC_7635056,0
ISIC_5569205,0
ISIC_8225843,0
ISIC_1699221,0
ISIC_8691327,0
ISIC_6072001,0
ISIC_6378169,0
ISIC_0149568,1
ISIC_8485142,0
ISIC_5746706,0
ISIC_8506618,0
ISIC_4120236,0
ISIC_2740756,0
ISIC_6007360,0
ISIC_7225433,0
ISIC_1925495,0
ISIC_7383044,0
ISIC_2538629,0
ISIC_7367323,0
ISIC_3932232,0
ISIC_4569978,0
ISIC_3373578,0
ISIC_6424460,0
ISIC_9433473,0
ISIC_8952288,0
ISIC_8049923,0
ISIC_6482778,0
ISIC_4035030,0
ISIC_4172470,0
ISIC_0902830,0
ISIC_5152859,0
ISIC_2093167,0
ISIC_9888186,0
ISIC_3220423,0
ISIC_2549727,0
ISIC_6786991,0
ISIC_3678586,0
ISIC_1758558,0
ISIC_3070087,0
ISIC_3737739,0
ISIC_3485482,0
ISIC_7930157,0
ISIC_0317589,0
ISIC_7205267,0
ISIC_3870647,0
ISIC_8202626,0
ISIC_0361901,0
ISIC_7998509,0
ISIC_7284399,0
ISIC_0878210,0
ISIC_5740023,0
ISIC_4998535,0
ISIC_7842111,0
ISIC_5425691,0
ISIC_9541033,0
ISIC_2570104,0
ISIC_6863895,0
ISIC_1906004,0
ISIC_3985979,0
ISIC_6203052,0
ISIC_7219262,0
ISIC_6418122,0
ISIC_7881514,0
ISIC_5406576,0
ISIC_8001346,0
ISIC_6378963,0
ISIC_9637245,0
ISIC_7000530,0
ISIC_7865214,0
ISIC_8869249,0
ISIC_3971018,0
ISIC_2133381,0
ISIC_2377804,0
ISIC_4969221,0
ISIC_2869310,0
ISIC_5753483,0
ISIC_4855054,0
ISIC_9522628,0
ISIC_3778192,1
ISIC_8228224,0
ISIC_6515912,0
ISIC_5039396,0
ISIC_7514390,0
ISIC_8293201,0
ISIC_4494731,0
ISIC_3513901,0
ISIC_5601256,0
ISIC_1217314,0
ISIC_0893160,0
ISIC_7145266,0
ISIC_6431697,0
ISIC_4530871,0
ISIC_7754760,0
ISIC_3888054,0
ISIC_5084150,0
ISIC_8944160,0
ISIC_3760018,0
ISIC_8559515,0
ISIC_1474461,1
ISIC_7034769,0
ISIC_5443845,0
ISIC_8632184,0
ISIC_3892055,0
ISIC_1753877,0
ISIC_6113248,0
ISIC_4142019,0
ISIC_6388815,0
ISIC_3819893,0
ISIC_7385430,0
ISIC_3095085,0
ISIC_1348539,0
ISIC_9239339,0
ISIC_4333412,0
ISIC_3946019,0
ISIC_4884394,0
ISIC_4862028,0
ISIC_2266290,0
ISIC_2563840,0
ISIC_2232442,1
ISIC_4586632,0
ISIC_2571343,0
ISIC_7685144,0
ISIC_2587913,0
ISIC_8971775,0
ISIC_3137003,0
ISIC_3273370,0
ISIC_7105686,0
ISIC_9469650,0
ISIC_8819163,0
ISIC_3390387,0
ISIC_5593556,0
ISIC_1018048,0
ISIC_0563705,0
ISIC_0155473,0
ISIC_4553571,0
ISIC_3479903,0
ISIC_9346074,0
ISIC_7279273,0
ISIC_0320334,0
ISIC_2633836,0
ISIC_8794796,0
ISIC_4866649,0
ISIC_5293624,0
ISIC_3621887,0
ISIC_6127074,0
ISIC_5407240,0
ISIC_6403739,0
ISIC_6577767,0
ISIC_2016586,0
ISIC_8260280,0
ISIC_9851899,0
ISIC_3649363,0
ISIC_4345773,0
ISIC_9788955,0
ISIC_9006160,0
ISIC_4250465,0
ISIC_6151153,0
ISIC_9650845,0
ISIC_9928774,0
ISIC_2697083,1
ISIC_8748253,0
ISIC_2279765,0
ISIC_7252425,0
ISIC_8380039,0
ISIC_4782920,0
ISIC_0861322,0
ISIC_5723176,0
ISIC_4222843,0
ISIC_1488569,0
ISIC_3280940,0
ISIC_6974830,0
ISIC_2266715,0
ISIC_1828652,0
ISIC_2014917,0
ISIC_0474975,0
ISIC_1652015,0
ISIC_6151703,0
ISIC_1182470,0
ISIC_1185906,0
ISIC_2662834,0
ISIC_5033906,0
ISIC_7889617,0
ISIC_2948780,0
ISIC_1955511,0
ISIC_7392679,0
ISIC_4959023,0
ISIC_5240648,0
ISIC_8959410,0
ISIC_1076339,0
ISIC_9758444,0
ISIC_0595018,0
ISIC_8796456,0
ISIC_2966043,0
ISIC_1051595,0
ISIC_8831706,0
ISIC_3481768,0
ISIC_3992996,0
ISIC_3812244,0
ISIC_9500007,0
ISIC_5478846,0
ISIC_4904364,0
ISIC_5095445,0
ISIC_3218150,0
ISIC_2665498,0
ISIC_9008844,0
ISIC_4084359,0
ISIC_3213948,0
ISIC_3433552,0
ISIC_7097665,0
ISIC_6072375,0
ISIC_4335188,0
ISIC_4136591,0
ISIC_5317565,0
ISIC_4061316,0
ISIC_1390987,0
ISIC_5849715,0
ISIC_1711643,0
ISIC_6224828,0
ISIC_4127968,0
ISIC_5074129,0
ISIC_1884710,0
ISIC_7195659,0
ISIC_5797788,0
ISIC_7681336,0
ISIC_5565279,0
ISIC_4428309,0
ISIC_9174830,0
ISIC_7481083,0
ISIC_0460833,0
ISIC_9603637,0
ISIC_8572337,0
ISIC_1626814,0
ISIC_5043090,0
ISIC_7376243,0
ISIC_1654318,0
ISIC_4659384,0
ISIC_9522255,0
ISIC_9146705,0
ISIC_0709934,0
ISIC_1697847,0
ISIC_0809467,0
ISIC_8483458,0
ISIC_8450947,0
ISIC_5355196,0
ISIC_8967368,0
ISIC_2556851,0
ISIC_4448994,0
ISIC_7528308,0
ISIC_2452729,0
ISIC_8635903,0
ISIC_8189028,0
ISIC_2413429,0
ISIC_0769700,0
ISIC_5970659,0
ISIC_3436139,0
ISIC_5428651,0
ISIC_4045248,0
ISIC_4855878,0
ISIC_2108823,0
ISIC_2951758,0
ISIC_6534346,0
ISIC_3594764,0
ISIC_7970002,0
ISIC_8314055,0
ISIC_4295092,0
ISIC_8345565,0
ISIC_2114240,0
ISIC_8493313,0
ISIC_3262383,0
ISIC_3746471,0
ISIC_7068021,0
ISIC_1669323,0
ISIC_7779685,0
ISIC_9155003,0
ISIC_8979540,0
ISIC_6692281,0
ISIC_1005683,0
ISIC_0623857,0
ISIC_1899198,0
ISIC_1246666,0
ISIC_4349612,0
ISIC_0827854,0
ISIC_6570166,0
ISIC_2798100,0
ISIC_9312312,0
ISIC_9287470,0
ISIC_9636849,0
ISIC_1011754,0
ISIC_1475867,0
ISIC_8973164,0
ISIC_4654379,0
ISIC_6434344,0
ISIC_9295349,0
ISIC_5292936,0
ISIC_7671589,0
ISIC_6366677,0
ISIC_6139375,0
ISIC_3957034,0
ISIC_0928633,0
ISIC_1807319,0
ISIC_1001348,0
ISIC_0252649,0
ISIC_1270339,0
ISIC_1711134,0
ISIC_6547379,0
ISIC_6484241,0
ISIC_0601107,0
ISIC_4427596,0
ISIC_9118842,0
ISIC_7386340,0
ISIC_8579259,0
ISIC_4304068,0
ISIC_3975427,0
ISIC_4413418,0
ISIC_5208232,0
ISIC_6391839,0
ISIC_3143650,0
ISIC_9778899,0
ISIC_2373398,0
ISIC_5987980,0
ISIC_1148932,0
ISIC_5873447,0
ISIC_5442464,0
ISIC_0930924,0
ISIC_2108457,0
ISIC_4018952,0
ISIC_0296109,0
ISIC_8887405,0
ISIC_9776245,0
ISIC_2962731,0
ISIC_9219633,0
ISIC_8297075,0
ISIC_6464177,0
ISIC_8997109,0
ISIC_5436888,0
ISIC_7532154,0
ISIC_4027717,0
ISIC_1395471,0
ISIC_6744531,0
ISIC_2676784,0
ISIC_5888460,0
ISIC_8273470,0
ISIC_7495971,0
ISIC_7640835,0
ISIC_1802502,0
ISIC_2470290,0
ISIC_3389740,0
ISIC_9329713,0
ISIC_5616624,0
ISIC_1075605,0
ISIC_0552437,0
ISIC_8943855,0
ISIC_7114356,0
ISIC_4571395,0
ISIC_5609541,0
ISIC_9361467,0
ISIC_2811886,0
ISIC_8313402,0
ISIC_4964586,0
ISIC_8691163,0
ISIC_3281252,0
ISIC_3832462,0
ISIC_1114860,0
ISIC_0413247,0
ISIC_7907665,0
ISIC_5291255,0
ISIC_0551684,0
ISIC_6264379,0
ISIC_1926856,0
ISIC_3436311,0
ISIC_2790630,0
ISIC_4015023,0
ISIC_3441698,0
ISIC_5764552,0
ISIC_3834800,0
ISIC_6801892,0
ISIC_7141965,0
ISIC_3511320,0
ISIC_0638468,0
ISIC_9444359,0
ISIC_4454485,0
ISIC_1489934,0
ISIC_6838387,0
ISIC_8498454,0
ISIC_6019120,0
ISIC_0876733,0
ISIC_1248740,0
ISIC_4641968,0
ISIC_1358441,0
ISIC_6878644,0
ISIC_4351868,0
ISIC_4542225,0
ISIC_2764507,0
ISIC_3830208,0
ISIC_0716541,0
ISIC_2987579,0
ISIC_9273568,0
ISIC_3652026,0
ISIC_2024502,0
ISIC_2066654,0
ISIC_9898848,0
ISIC_3702777,0
ISIC_2509304,0
ISIC_7266736,0
ISIC_8623233,0
ISIC_4348010,0
ISIC_8351799,0
ISIC_8652894,0
ISIC_2935987,0
ISIC_2140099,0
ISIC_2341875,1
ISIC_7720378,0
ISIC_7662993,0
ISIC_7543427,0
ISIC_1292607,0
ISIC_2798939,0
ISIC_8835545,0
ISIC_3661660,0
ISIC_6342533,0
ISIC_2733056,0
ISIC_8224270,0
ISIC_1689678,0
ISIC_6858074,0
ISIC_8465078,0
ISIC_8401104,0
ISIC_4695916,0
ISIC_6577087,0
ISIC_4479844,0
ISIC_1772784,0
ISIC_4777536,0
ISIC_7885531,0
ISIC_9511265,0
ISIC_4288307,0
ISIC_4150178,0
ISIC_8475324,0
ISIC_2143557,0
ISIC_4699066,0
ISIC_5781089,0
ISIC_4640621,0
ISIC_7477771,0
ISIC_2491020,0
ISIC_4973809,0
ISIC_4292703,0
ISIC_6524052,0
ISIC_1043267,0
ISIC_5333549,0
ISIC_1131772,0
ISIC_3630538,0
ISIC_0331159,0
ISIC_8252558,0
ISIC_6666623,0
ISIC_2443396,0
ISIC_7558638,0
ISIC_6756474,0
ISIC_6793721,0
ISIC_7031812,0
ISIC_7136896,0
ISIC_5144813,0
ISIC_6608938,0
ISIC_5237723,0
ISIC_3769282,0
ISIC_7251852,0
ISIC_8664819,0
ISIC_0238940,0
ISIC_8376212,0
ISIC_0905000,0
ISIC_4632020,0
ISIC_2636747,0
ISIC_4404036,0
ISIC_0337401,0
ISIC_6632997,0
ISIC_1286298,0
ISIC_0965382,0
ISIC_2445710,0
ISIC_6872938,0
ISIC_4180373,0
ISIC_6033222,0
ISIC_9424787,0
ISIC_4137198,0
ISIC_1984442,0
ISIC_1189827,0
ISIC_8515165,0
ISIC_5362188,0
ISIC_6380982,0
ISIC_4137093,0
ISIC_8070064,0
ISIC_0274900,0
ISIC_2338423,0
ISIC_6937199,0
ISIC_4206035,0
ISIC_8236112,0
ISIC_4813830,0
ISIC_0821121,0
ISIC_3779014,0
ISIC_2079466,0
ISIC_1792109,0
ISIC_5006118,0
ISIC_2917288,0
ISIC_3976718,0
ISIC_1296490,0
ISIC_1127430,0
ISIC_8790582,0
ISIC_3425388,0
ISIC_4230049,1
ISIC_2260249,0
ISIC_5789952,0
ISIC_6203936,0
ISIC_7421214,0
ISIC_2773465,0
ISIC_1156157,0
ISIC_3302178,0
ISIC_6622892,0
ISIC_8496646,0
ISIC_3184922,0
ISIC_2514994,0
ISIC_9387345,0
ISIC_5002096,0
ISIC_5911104,0
ISIC_5423398,0
ISIC_8892663,0
ISIC_6531410,0
ISIC_9012513,1
ISIC_7824688,0
ISIC_0189837,0
ISIC_6728496,0
ISIC_0829303,0
ISIC_1125652,0
ISIC_0422225,0
ISIC_9103556,0
ISIC_5573566,0
ISIC_3286186,1
ISIC_4056176,0
ISIC_3978469,0
ISIC_2986752,0
ISIC_7175697,0
ISIC_5306427,0
ISIC_2567786,0
ISIC_9007206,0
ISIC_4369851,0
ISIC_1253292,0
ISIC_8784687,0
ISIC_2735720,0
ISIC_9472193,0
ISIC_8740331,0
ISIC_9358664,0
ISIC_7512698,0
ISIC_5944524,0
ISIC_2744850,0
ISIC_4462876,0
ISIC_8805000,0
ISIC_2665263,0
ISIC_2151856,0
ISIC_6336141,0
ISIC_0756080,0
ISIC_6489993,0
ISIC_3335794,0
ISIC_6991664,0
ISIC_4829706,0
ISIC_6339062,0
ISIC_1330008,1
ISIC_8198182,0
ISIC_8910589,0
ISIC_2953742,0
ISIC_4527227,0
ISIC_2014653,0
ISIC_6526551,0
ISIC_1829654,0
ISIC_5029767,0
ISIC_0509406,0
ISIC_7718540,0
ISIC_5231959,0
ISIC_2066616,0
ISIC_2337786,0
ISIC_3691126,0
ISIC_1290465,0
ISIC_5903054,0
ISIC_3916565,0
ISIC_7929178,0
ISIC_0499801,0
ISIC_8680204,0
ISIC_3870420,0
ISIC_9530032,0
ISIC_1735703,0
ISIC_2292028,0
ISIC_7759374,0
ISIC_3640598,0
ISIC_7402440,0
ISIC_7708924,0
ISIC_0268811,0
ISIC_9259989,0
ISIC_7319304,0
ISIC_2651049,0
ISIC_4656565,0
ISIC_4465529,0
ISIC_2269117,0
ISIC_8114502,0
ISIC_8567027,0
ISIC_2827719,0
ISIC_6706289,0
ISIC_0270289,0
ISIC_6347269,0
ISIC_3281329,0
ISIC_2161864,0
ISIC_1282857,0
ISIC_5451433,0
ISIC_3587744,0
ISIC_3633306,0
ISIC_7797853,0
ISIC_1048077,0
ISIC_6162819,0
ISIC_9398499,0
ISIC_8732757,1
ISIC_3645165,0
ISIC_7455460,0
ISIC_3721600,0
ISIC_1466051,0
ISIC_9433523,0
ISIC_1246016,0
ISIC_1487601,0
ISIC_7777873,0
ISIC_6740109,0
ISIC_8979131,0
ISIC_2031360,0
ISIC_6922243,0
ISIC_1065699,0
ISIC_8894305,0
ISIC_5357781,0
ISIC_1109667,0
ISIC_3742470,0
ISIC_4992554,0
ISIC_7573727,0
ISIC_8047872,0
ISIC_8910091,0
ISIC_7821457,0
ISIC_8875762,0
ISIC_2059085,0
ISIC_4188203,0
ISIC_5410400,0
ISIC_9403491,0
ISIC_4580428,0
ISIC_5891866,0
ISIC_8553729,0
ISIC_7649562,0
ISIC_6873184,0
ISIC_2027392,0
ISIC_2211811,0
ISIC_9418745,0
ISIC_3857463,0
ISIC_0333589,0
ISIC_1919324,0
ISIC_0190725,0
ISIC_6799255,0
ISIC_0089569,0
ISIC_3913545,0
ISIC_0663446,0
ISIC_5022546,0
ISIC_8689811,0
ISIC_9748543,0
ISIC_8108046,0
ISIC_4025001,0
ISIC_6745554,0
ISIC_4555461,0
ISIC_0166988,0
ISIC_8222678,0
ISIC_8820668,0
ISIC_8029120,0
ISIC_0480590,0
ISIC_4003988,0
ISIC_0834775,0
ISIC_8964827,0
ISIC_7194377,0
ISIC_9023603,0
ISIC_7584884,0
ISIC_3175350,0
ISIC_4858896,0
ISIC_7850191,0
ISIC_6166308,0
ISIC_4901577,0
ISIC_4739872,0
ISIC_5232632,0
ISIC_5645194,0
ISIC_8861681,0
ISIC_1859531,0
ISIC_5118254,0
ISIC_5018840,0
ISIC_2685628,0
ISIC_9284203,0
ISIC_3403778,0
ISIC_8697410,0
ISIC_5084360,0
ISIC_4619903,1
ISIC_9829781,0
ISIC_9764833,0
ISIC_8924942,0
ISIC_4602983,0
ISIC_0987749,0
ISIC_3823241,0
ISIC_3154509,0
ISIC_5409902,0
ISIC_9053788,0
ISIC_2903941,0
ISIC_4367917,0
ISIC_3740798,0
ISIC_7095615,0
ISIC_7165819,0
ISIC_7338760,0
ISIC_3652884,0
ISIC_2752919,0
ISIC_5413788,0
ISIC_9005312,0
ISIC_3729538,0
ISIC_0170285,0
ISIC_9314142,0
ISIC_7103896,0
ISIC_3732244,0
ISIC_4281745,0
ISIC_1459948,0
ISIC_6400544,0
ISIC_2163675,0
ISIC_6600225,0
ISIC_4966148,0
ISIC_1823608,0
ISIC_3609265,0
ISIC_8432621,0
ISIC_6754247,0
ISIC_7563744,0
ISIC_8540111,0
ISIC_9829805,0
ISIC_4450909,0
ISIC_6114895,0
ISIC_0869745,0
ISIC_7024788,0
ISIC_5028203,0
ISIC_5135858,0
ISIC_0874261,0
ISIC_2943089,0
ISIC_0956923,0
ISIC_3810274,0
ISIC_6563103,0
ISIC_4099950,0
ISIC_2417311,0
ISIC_9216970,0
ISIC_1068686,1
ISIC_8440070,0
ISIC_6672654,0
ISIC_1867838,0
ISIC_5250954,0
ISIC_5437618,0
ISIC_6020615,0
ISIC_9013967,0
ISIC_8584531,0
ISIC_8119644,0
ISIC_2749059,0
ISIC_6054420,0
ISIC_1282063,0
ISIC_0786170,0
ISIC_7184722,0
ISIC_3408742,0
ISIC_5300964,0
ISIC_3392451,0
ISIC_3383806,0
ISIC_2177748,0
ISIC_4963410,0
ISIC_9637941,0
ISIC_9590673,0
ISIC_5335353,0
ISIC_5359621,0
ISIC_2568224,0
ISIC_0298093,0
ISIC_8147189,0
ISIC_2168953,0
ISIC_8508985,0
ISIC_6966881,0
ISIC_6714248,0
ISIC_6057809,0
ISIC_3889469,0
ISIC_7758102,0
ISIC_9647024,0
ISIC_8775674,0
ISIC_6497135,0
ISIC_2959719,0
ISIC_0986600,1
ISIC_0335396,0
ISIC_8584793,0
ISIC_5029956,0
ISIC_1665944,0
ISIC_8236300,0
ISIC_2068777,0
ISIC_8890214,0
ISIC_4772294,0
ISIC_7821579,0
ISIC_1094526,0
ISIC_7161651,0
ISIC_9756079,0
ISIC_3081844,0
ISIC_5879789,0
ISIC_8879472,0
ISIC_1932488,0
ISIC_7404638,0
ISIC_3005651,0
ISIC_9889052,0
ISIC_7404470,0
ISIC_0941527,0
ISIC_2837876,0
ISIC_5568525,0
ISIC_8272138,0
ISIC_2647453,0
ISIC_3380009,0
ISIC_4359707,0
ISIC_8644092,0
ISIC_6784756,0
ISIC_1881133,1
ISIC_9319661,0
ISIC_2610709,0
ISIC_2600152,0
ISIC_6176182,0
ISIC_8304346,0
ISIC_2372468,0
ISIC_3641730,0
ISIC_0194550,0
ISIC_9874307,0
ISIC_1950002,0
ISIC_3049927,0
ISIC_3544168,0
ISIC_4840910,0
ISIC_2282330,0
ISIC_4066013,0
ISIC_7110889,0
ISIC_8628207,0
ISIC_1149469,0
ISIC_7764021,0
ISIC_2625420,0
ISIC_9009636,0
ISIC_7052038,0
ISIC_5768032,0
ISIC_3434494,0
ISIC_2829088,0
ISIC_4565888,0
ISIC_3449079,0
ISIC_4327560,0
ISIC_8465152,0
ISIC_5240834,0
ISIC_1423497,0
ISIC_4556455,0
ISIC_2907527,0
ISIC_7294478,0
ISIC_1685653,0
ISIC_6157643,0
ISIC_4330074,0
ISIC_4929141,0
ISIC_2898886,0
ISIC_3421679,0
ISIC_3371249,0
ISIC_3571523,0
ISIC_7650711,0
ISIC_4613450,0
ISIC_8399651,0
ISIC_6428021,0
ISIC_4008601,0
ISIC_7854457,0
ISIC_7502551,0
ISIC_8843949,0
ISIC_1006874,0
ISIC_8577010,0
ISIC_2019386,0
ISIC_2699791,0
ISIC_5208090,0
ISIC_9062432,0
ISIC_1225369,0
ISIC_2153201,0
ISIC_3904828,0
ISIC_0164388,0
ISIC_9266246,0
ISIC_4906470,0
ISIC_3452564,0
ISIC_2178032,0
ISIC_3688362,0
ISIC_2864383,0
ISIC_1063407,0
ISIC_0674644,0
ISIC_8363485,0
ISIC_9511832,0
ISIC_7991305,0
ISIC_6208508,0
ISIC_4125071,0
ISIC_0763328,0
ISIC_4189111,0
ISIC_5746845,0
ISIC_0940521,0
ISIC_5373091,0
ISIC_5132214,0
ISIC_0282681,0
ISIC_4468129,0
ISIC_7073546,0
ISIC_9520037,0
ISIC_2381283,0
ISIC_6940677,0
ISIC_9562106,0
ISIC_6635590,0
ISIC_7054957,0
ISIC_2721699,0
ISIC_2496831,0
ISIC_3184551,0
ISIC_4705662,0
ISIC_2451803,0
ISIC_3469442,0
ISIC_7062293,0
ISIC_7520581,0
ISIC_3797095,0
ISIC_5614446,0
